date_time,rain_1h,snow_1h,temp,clouds_all,traffic_volume
2016-08-02 00:00:00,0.0,0.0,296.35,20,674
2016-08-02 01:00:00,0.0,0.0,296.38,90,529
2016-08-02 02:00:00,0.0,0.0,296.24,90,424
2016-08-02 03:00:00,0.0,0.0,295.73,1,465
2016-08-02 04:00:00,0.0,0.0,295.39,90,1005
2016-08-02 05:00:00,0.0,0.0,295.27,75,3009
2016-08-02 06:00:00,0.0,0.0,295.25,90,5344
2016-08-02 07:00:00,0.0,0.0,295.41,90,6485
2016-08-02 08:00:00,0.0,0.0,296.3,75,5462
2016-08-02 09:00:00,0.0,0.0,297.55,40,4554
2016-08-02 10:00:00,0.0,0.0,298.68,20,4250
2016-08-02 11:00:00,0.0,0.0,300.48,20,4390
2016-08-02 12:00:00,0.0,0.0,300.78,40,4452
2016-08-02 13:00:00,0.0,0.0,302.0,40,4600
2016-08-02 14:00:00,0.0,0.0,302.78,40,4923
2016-08-02 15:00:00,0.0,0.0,303.32,40,5261
2016-08-02 16:00:00,0.0,0.0,302.74,40,6114
2016-08-02 17:00:00,0.0,0.0,303.37,40,5720
2016-08-02 18:00:00,0.0,0.0,303.19,40,4094
2016-08-02 19:00:00,0.0,0.0,302.53,40,3166
2016-08-02 20:00:00,0.0,0.0,300.82,20,2698
2016-08-02 21:00:00,0.0,0.0,299.18,1,2514
2016-08-02 22:00:00,0.0,0.0,297.92,20,2296
2016-08-02 23:00:00,0.0,0.0,297.58,40,1217
2016-08-03 00:00:00,0.0,0.0,296.93,20,662
2016-08-03 01:00:00,0.0,0.0,296.35,1,432
2016-08-03 02:00:00,0.0,0.0,295.75,75,667
2016-08-03 03:00:00,0.6,0.0,295.06,20,434
2016-08-03 04:00:00,0.0,0.0,294.33,20,894
2016-08-03 04:00:00,0.0,0.0,294.33,20,894
2016-08-03 05:00:00,0.0,0.0,294.0,1,2875
2016-08-03 05:00:00,0.0,0.0,294.0,1,2875
2016-08-03 06:00:00,0.0,0.0,293.5,20,5194
2016-08-03 06:00:00,0.0,0.0,293.5,20,5194
2016-08-03 07:00:00,0.0,0.0,294.11,75,5897
2016-08-03 07:00:00,0.0,0.0,294.11,75,5897
2016-08-03 08:00:00,0.0,0.0,296.11,1,5748
2016-08-03 09:00:00,0.0,0.0,298.68,20,4442
2016-08-03 10:00:00,0.0,0.0,299.98,20,4120
2016-08-03 11:00:00,0.0,0.0,302.09,0,4122
2016-08-03 12:00:00,0.0,0.0,302.92,24,4197
2016-08-03 13:00:00,0.0,0.0,303.89,24,4178
2016-08-03 14:00:00,0.0,0.0,304.15,24,4382
2016-08-03 15:00:00,0.0,0.0,304.24,0,5377
2016-08-03 16:00:00,0.0,0.0,304.24,0,6064
2016-08-03 17:00:00,0.0,0.0,304.02,0,5818
2016-08-03 18:00:00,0.0,0.0,303.67,0,4594
2016-08-03 19:00:00,0.0,0.0,301.93,0,3003
2016-08-03 20:00:00,0.0,0.0,300.83,0,2579
2016-08-03 21:00:00,0.0,0.0,299.17,0,2360
2016-08-03 22:00:00,0.0,0.0,298.3,0,1618
2016-08-03 23:00:00,0.0,0.0,298.09,0,1275
2016-08-04 00:00:00,0.0,0.0,297.83,32,766
2016-08-04 01:00:00,0.0,0.0,297.74,32,508
2016-08-04 02:00:00,0.0,0.0,297.33,32,492
2016-08-04 03:00:00,0.0,0.0,297.37,0,470
2016-08-04 04:00:00,0.0,0.0,297.44,0,928
2016-08-04 05:00:00,0.0,0.0,297.62,0,2770
2016-08-04 06:00:00,0.0,0.0,296.95,32,4912
2016-08-04 07:00:00,16.51,0.0,294.92,32,5724
2016-08-04 08:00:00,12.83,0.0,294.06,32,4669
2016-08-04 09:00:00,0.64,0.0,293.83,76,4732
2016-08-04 10:00:00,0.25,0.0,294.61,76,4272
2016-08-04 11:00:00,0.28,0.0,295.68,92,4517
2016-08-04 12:00:00,0.3,0.0,296.58,56,4858
2016-08-04 13:00:00,0.0,0.0,298.62,56,4835
2016-08-04 14:00:00,0.0,0.0,300.36,56,5131
2016-08-04 15:00:00,0.0,0.0,300.82,32,5670
2016-08-04 16:00:00,0.0,0.0,301.02,32,6056
2016-08-04 17:00:00,0.0,0.0,300.48,32,5308
2016-08-04 18:00:00,0.0,0.0,299.6,0,4243
2016-08-04 19:00:00,0.0,0.0,297.7,0,3089
2016-08-04 20:00:00,0.0,0.0,296.0,0,3103
2016-08-04 21:00:00,0.0,0.0,293.36,0,3048
2016-08-04 22:00:00,0.0,0.0,292.37,0,2378
2016-08-04 23:00:00,0.0,0.0,292.14,0,1424
2016-08-05 00:00:00,0.0,0.0,292.08,0,1022
2016-08-05 01:00:00,0.0,0.0,291.7,0,584
2016-08-05 02:00:00,0.0,0.0,291.37,0,583
2016-08-05 03:00:00,0.0,0.0,290.96,0,586
2016-08-05 04:00:00,0.0,0.0,290.61,0,926
2016-08-05 05:00:00,0.0,0.0,289.6,0,2756
2016-08-05 06:00:00,0.0,0.0,289.17,0,4950
2016-08-05 07:00:00,0.0,0.0,289.37,0,5720
2016-08-05 08:00:00,0.0,0.0,291.05,0,5069
2016-08-05 09:00:00,0.0,0.0,292.54,0,4510
2016-08-05 10:00:00,0.0,0.0,293.61,0,4668
2016-08-05 11:00:00,0.0,0.0,295.47,0,4694
2016-08-05 12:00:00,0.0,0.0,296.47,0,5011
2016-08-05 13:00:00,0.0,0.0,297.0,0,4781
2016-08-05 14:00:00,0.0,0.0,296.69,0,5088
2016-08-05 15:00:00,0.0,0.0,297.77,8,5382
2016-08-05 16:00:00,0.0,0.0,298.11,8,5592
2016-08-05 17:00:00,0.0,0.0,297.37,8,4947
2016-08-05 18:00:00,0.0,0.0,296.9,0,4457
2016-08-05 19:00:00,0.0,0.0,296.35,0,3516
2016-08-05 20:00:00,0.0,0.0,294.51,0,2755
2016-08-05 21:00:00,0.0,0.0,292.15,0,3021
2016-08-05 22:00:00,0.0,0.0,291.03,0,3274
2016-08-05 23:00:00,0.0,0.0,290.03,0,2497
2016-08-06 00:00:00,0.0,0.0,289.47,0,1794
2016-08-06 01:00:00,0.0,0.0,288.92,0,1178
2016-08-06 02:00:00,0.0,0.0,288.47,0,896
2016-08-06 03:00:00,0.0,0.0,288.74,0,642
2016-08-06 04:00:00,0.0,0.0,287.91,0,680
2016-08-06 05:00:00,0.0,0.0,287.25,0,1123
2016-08-06 06:00:00,0.0,0.0,287.14,0,1885
2016-08-06 07:00:00,0.0,0.0,288.19,0,2409
2016-08-06 08:00:00,0.0,0.0,290.51,0,3151
2016-08-06 09:00:00,0.0,0.0,292.6,0,4183
2016-08-06 10:00:00,0.0,0.0,294.39,0,4721
2016-08-06 11:00:00,0.0,0.0,296.48,0,4826
2016-08-06 12:00:00,0.0,0.0,297.25,0,4805
2016-08-06 13:00:00,0.0,0.0,298.25,0,4597
2016-08-06 14:00:00,0.0,0.0,299.01,0,4773
2016-08-06 15:00:00,0.0,0.0,299.8,0,4850
2016-08-06 16:00:00,0.0,0.0,299.49,0,4482
2016-08-06 17:00:00,0.0,0.0,298.86,0,4333
2016-08-06 18:00:00,0.0,0.0,298.88,0,4175
2016-08-06 19:00:00,0.0,0.0,297.91,0,3470
2016-08-06 20:00:00,0.0,0.0,295.63,0,3544
2016-08-06 21:00:00,0.0,0.0,292.93,0,3225
2016-08-06 22:00:00,0.0,0.0,291.19,0,3069
2016-08-06 23:00:00,0.0,0.0,290.53,0,2368
2016-08-07 00:00:00,0.0,0.0,289.91,0,1875
2016-08-07 01:00:00,0.0,0.0,289.47,0,1023
2016-08-07 02:00:00,0.0,0.0,289.02,0,814
2016-08-07 03:00:00,0.0,0.0,288.57,12,561
2016-08-07 04:00:00,0.0,0.0,288.34,12,541
2016-08-07 05:00:00,0.0,0.0,288.02,12,714
2016-08-07 06:00:00,0.0,0.0,287.64,24,1038
2016-08-07 07:00:00,0.0,0.0,288.64,24,1477
2016-08-07 08:00:00,0.0,0.0,289.91,24,2028
2016-08-07 09:00:00,0.0,0.0,293.38,8,2897
2016-08-07 10:00:00,0.0,0.0,295.47,8,3764
2016-08-07 11:00:00,0.0,0.0,298.0,92,4185
2016-08-07 12:00:00,0.0,0.0,298.82,36,4984
2016-08-07 13:00:00,0.0,0.0,299.59,36,4799
2016-08-07 14:00:00,0.0,0.0,300.48,36,4693
2016-08-07 15:00:00,0.0,0.0,301.49,56,4673
2016-08-07 16:00:00,0.0,0.0,301.35,56,4586
2016-08-07 17:00:00,0.0,0.0,300.68,56,4593
2016-08-07 18:00:00,0.0,0.0,299.92,0,4350
2016-08-07 19:00:00,0.0,0.0,298.93,0,3838
2016-08-07 20:00:00,0.0,0.0,295.99,0,3353
2016-08-07 21:00:00,0.0,0.0,294.38,0,2777
2016-08-07 22:00:00,0.0,0.0,293.11,0,2628
2016-08-07 23:00:00,0.0,0.0,292.29,0,1702
2016-08-08 00:00:00,0.0,0.0,291.93,0,848
2016-08-08 01:00:00,0.0,0.0,291.81,0,660
2016-08-08 02:00:00,0.0,0.0,291.36,0,440
2016-08-08 03:00:00,0.0,0.0,290.8,0,457
2016-08-08 04:00:00,0.0,0.0,289.94,0,966
2016-08-08 05:00:00,0.0,0.0,289.61,0,2812
2016-08-08 06:00:00,0.0,0.0,289.5,0,5151
2016-08-08 07:00:00,0.0,0.0,290.51,0,5738
2016-08-08 08:00:00,0.0,0.0,292.98,12,5366
2016-08-08 09:00:00,0.0,0.0,294.81,12,4386
2016-08-08 10:00:00,0.0,0.0,296.28,12,4061
2016-08-08 11:00:00,0.0,0.0,297.71,20,4266
2016-08-08 12:00:00,0.0,0.0,298.83,8,4473
2016-08-08 13:00:00,0.0,0.0,299.58,8,4747
2016-08-08 14:00:00,0.0,0.0,299.95,8,4748
2016-08-08 15:00:00,0.0,0.0,300.71,8,5110
2016-08-08 16:00:00,0.0,0.0,300.37,8,5828
2016-08-08 17:00:00,0.0,0.0,300.04,8,5430
2016-08-08 18:00:00,0.0,0.0,299.6,0,4093
2016-08-08 19:00:00,0.0,0.0,298.6,0,2935
2016-08-08 20:00:00,0.0,0.0,296.83,0,2542
2016-08-08 21:00:00,0.0,0.0,295.16,24,2197
2016-08-08 22:00:00,0.0,0.0,294.25,24,1566
2016-08-08 23:00:00,0.0,0.0,294.04,24,1082
2016-08-09 00:00:00,0.0,0.0,293.82,64,662
2016-08-09 01:00:00,0.0,0.0,294.06,64,554
2016-08-09 02:00:00,0.0,0.0,293.61,64,440
2016-08-09 03:00:00,0.6,0.0,293.03,64,484
2016-08-09 04:00:00,0.3,0.0,292.92,64,986
2016-08-09 05:00:00,0.0,0.0,292.63,64,2999
2016-08-09 06:00:00,0.0,0.0,295.59,64,5396
2016-08-09 07:00:00,0.0,0.0,295.59,64,6148
2016-08-09 08:00:00,0.0,0.0,295.59,64,4748
2016-08-09 09:00:00,0.0,0.0,299.001,68,4334
2016-08-09 10:00:00,0.0,0.0,299.001,68,4107
2016-08-09 11:00:00,0.0,0.0,299.001,68,4239
2016-08-09 12:00:00,0.0,0.0,302.588,20,4478
2016-08-09 13:00:00,0.0,0.0,302.588,20,4414
2016-08-09 14:00:00,0.0,0.0,302.588,20,4525
2016-08-09 15:00:00,0.0,0.0,304.775,8,4694
2016-08-09 16:00:00,0.0,0.0,304.775,8,6074
2016-08-09 17:00:00,0.0,0.0,304.775,8,5617
2016-08-09 18:00:00,0.0,0.0,304.399,0,4214
2016-08-09 19:00:00,0.0,0.0,304.399,0,3032
2016-08-09 20:00:00,0.0,0.0,304.399,0,2639
2016-08-09 21:00:00,0.0,0.0,299.781,0,2766
2016-08-09 22:00:00,0.0,0.0,299.781,0,2781
2016-08-09 23:00:00,0.0,0.0,299.781,0,2634
2016-08-10 00:00:00,0.0,0.0,297.31,0,811
2016-08-10 01:00:00,0.0,0.0,297.04,0,534
2016-08-10 02:00:00,0.0,0.0,296.83,0,443
2016-08-10 03:00:00,0.0,0.0,296.59,36,485
2016-08-10 04:00:00,0.0,0.0,296.43,36,1045
2016-08-10 05:00:00,0.0,0.0,297.66,36,2899
2016-08-10 06:00:00,0.0,0.0,295.58,0,5218
2016-08-10 07:00:00,0.0,0.0,295.37,0,6200
2016-08-10 08:00:00,0.0,0.0,295.7,0,5686
2016-08-10 09:00:00,0.0,0.0,296.8,0,4255
2016-08-10 10:00:00,0.0,0.0,298.45,0,4119
2016-08-10 11:00:00,0.0,0.0,300.65,0,4146
2016-08-10 12:00:00,0.0,0.0,301.67,0,4283
2016-08-10 13:00:00,0.0,0.0,303.8,0,4243
2016-08-10 14:00:00,0.0,0.0,304.49,0,4443
2016-08-10 15:00:00,0.0,0.0,304.6,0,4626
2016-08-10 16:00:00,0.0,0.0,304.37,0,6010
2016-08-10 17:00:00,0.0,0.0,302.59,0,6033
2016-08-10 18:00:00,0.0,0.0,301.49,12,4554
2016-08-10 19:00:00,0.0,0.0,299.06,12,3390
2016-08-10 20:00:00,5.08,0.0,295.87,12,2505
2016-08-10 21:00:00,18.42,0.0,292.7,80,1904
2016-08-10 22:00:00,1.78,0.0,292.81,80,1791
2016-08-10 23:00:00,5.06,0.0,293.12,80,1089
2016-08-11 00:00:00,1.49,0.0,292.82,36,814
2016-08-11 01:00:00,3.3,0.0,292.38,36,539
2016-08-11 02:00:00,1.95,0.0,292.59,36,442
2016-08-11 03:00:00,9.0,0.0,292.58,8,478
2016-08-11 04:00:00,3.94,0.0,292.82,8,941
2016-08-11 05:00:00,8.86,0.0,292.72,8,2736
2016-08-11 06:00:00,1.52,0.0,292.6,32,4953
2016-08-11 07:00:00,0.25,0.0,292.71,32,5863
2016-08-11 08:00:00,0.0,0.0,293.02,32,5568
2016-08-11 09:00:00,0.0,0.0,293.98,76,4785
2016-08-11 10:00:00,0.0,0.0,294.47,76,4369
2016-08-11 11:00:00,0.0,0.0,296.28,44,4696
2016-08-11 12:00:00,0.0,0.0,296.91,44,4622
2016-08-11 13:00:00,0.0,0.0,299.24,44,4643
2016-08-11 14:00:00,0.0,0.0,299.29,76,5154
2016-08-11 15:00:00,0.0,0.0,300.59,76,5365
2016-08-11 16:00:00,0.0,0.0,299.75,76,6048
2016-08-11 17:00:00,0.0,0.0,299.82,88,5648
2016-08-11 18:00:00,0.0,0.0,299.18,88,4252
2016-08-11 19:00:00,0.0,0.0,298.46,88,3353
2016-08-11 20:00:00,0.0,0.0,297.31,88,2859
2016-08-11 21:00:00,0.0,0.0,296.47,88,3055
2016-08-11 22:00:00,0.0,0.0,295.7,88,2726
2016-08-11 23:00:00,0.0,0.0,295.26,88,1358
2016-08-12 00:00:00,0.0,0.0,295.22,92,874
2016-08-12 01:00:00,0.0,0.0,295.03,92,556
2016-08-12 02:00:00,0.0,0.0,294.77,76,436
2016-08-12 03:00:00,0.0,0.0,294.36,76,549
2016-08-12 04:00:00,0.0,0.0,293.81,76,1056
2016-08-12 05:00:00,0.0,0.0,293.77,92,2864
2016-08-12 06:00:00,0.0,0.0,293.36,92,5232
2016-08-12 07:00:00,0.0,0.0,293.37,92,6034
2016-08-12 08:00:00,0.0,0.0,294.13,88,5393
2016-08-12 09:00:00,0.0,0.0,295.04,88,4497
2016-08-12 10:00:00,0.0,0.0,295.78,88,4222
2016-08-12 11:00:00,0.0,0.0,295.65,12,4394
2016-08-12 12:00:00,0.0,0.0,295.99,12,4520
2016-08-12 13:00:00,0.0,0.0,297.73,12,4568
2016-08-12 14:00:00,0.0,0.0,298.15,48,4773
2016-08-12 15:00:00,0.0,0.0,297.26,48,5442
2016-08-12 16:00:00,1.34,0.0,295.88,48,5729
2016-08-12 17:00:00,5.99,0.0,294.58,68,4877
2016-08-12 18:00:00,8.0,0.0,293.99,68,3942
2016-08-12 19:00:00,1.27,0.0,293.54,68,3045
2016-08-12 20:00:00,0.0,0.0,293.48,68,2620
2016-08-12 21:00:00,0.0,0.0,293.06,0,2611
2016-08-12 22:00:00,0.0,0.0,292.83,0,2451
2016-08-12 23:00:00,0.0,0.0,292.5,0,1752
2016-08-13 00:00:00,0.0,0.0,292.16,0,1721
2016-08-13 01:00:00,0.25,0.0,291.92,0,1165
2016-08-13 02:00:00,0.0,0.0,292.04,0,692
2016-08-13 03:00:00,1.2,0.0,291.01,0,404
2016-08-13 04:00:00,0.0,0.0,290.2,0,294
2016-08-13 05:00:00,0.0,0.0,289.71,0,508
2016-08-13 06:00:00,0.25,0.0,289.67,0,862
2016-08-13 07:00:00,0.0,0.0,289.69,0,1115
2016-08-13 08:00:00,0.0,0.0,290.8,0,1741
2016-08-13 09:00:00,0.0,0.0,291.93,0,2687
2016-08-13 10:00:00,0.0,0.0,294.61,0,3586
2016-08-13 11:00:00,0.0,0.0,296.71,8,4009
2016-08-13 12:00:00,0.0,0.0,297.43,8,4037
2016-08-13 13:00:00,0.0,0.0,299.13,8,4040
2016-08-13 14:00:00,0.0,0.0,299.04,12,4203
2016-08-13 15:00:00,0.0,0.0,299.66,12,4195
2016-08-13 16:00:00,0.0,0.0,298.96,12,4226
2016-08-13 17:00:00,0.0,0.0,298.83,8,4001
2016-08-13 18:00:00,0.0,0.0,297.86,8,3942
2016-08-13 19:00:00,0.0,0.0,296.6,8,3782
2016-08-13 20:00:00,0.0,0.0,294.53,8,3650
2016-08-13 21:00:00,0.0,0.0,293.14,12,3258
2016-08-13 22:00:00,0.0,0.0,292.7,12,3292
2016-08-13 23:00:00,0.0,0.0,291.99,12,2239
2016-08-14 00:00:00,0.0,0.0,291.17,24,1721
2016-08-14 01:00:00,0.0,0.0,290.7,24,1165
2016-08-14 02:00:00,0.0,0.0,290.14,32,692
2016-08-14 03:00:00,0.0,0.0,290.13,32,404
2016-08-14 04:00:00,0.0,0.0,289.48,32,294
2016-08-14 05:00:00,0.0,0.0,289.03,36,468
2016-08-14 06:00:00,0.0,0.0,288.76,36,791
2016-08-14 07:00:00,0.0,0.0,289.27,36,1021
2016-08-14 08:00:00,0.0,0.0,290.36,0,1591
2016-08-14 09:00:00,0.0,0.0,293.25,0,2452
2016-08-14 10:00:00,0.0,0.0,294.62,0,3046
2016-08-14 11:00:00,0.0,0.0,297.69,0,3830
2016-08-14 12:00:00,0.0,0.0,298.24,0,4187
2016-08-14 13:00:00,0.0,0.0,299.48,0,3874
2016-08-14 14:00:00,0.0,0.0,299.88,0,4243
2016-08-14 15:00:00,0.0,0.0,300.48,0,4229
2016-08-14 16:00:00,0.0,0.0,300.22,0,4282
2016-08-14 17:00:00,0.0,0.0,299.35,0,3892
2016-08-14 18:00:00,0.0,0.0,298.58,0,3788
2016-08-14 19:00:00,0.0,0.0,297.37,0,3510
2016-08-14 20:00:00,0.0,0.0,294.94,0,3282
2016-08-14 21:00:00,0.0,0.0,293.04,0,2601
2016-08-14 22:00:00,0.0,0.0,291.55,0,2031
2016-08-14 23:00:00,0.0,0.0,291.35,0,1311
2016-08-15 00:00:00,0.0,0.0,290.8,0,616
2016-08-15 01:00:00,0.0,0.0,290.37,0,393
2016-08-15 02:00:00,0.0,0.0,290.36,0,270
2016-08-15 03:00:00,0.0,0.0,289.8,0,314
2016-08-15 04:00:00,0.0,0.0,289.48,0,859
2016-08-15 05:00:00,0.0,0.0,289.17,0,2739
2016-08-15 06:00:00,0.0,0.0,290.38,0,5016
2016-08-15 07:00:00,0.0,0.0,289.35,0,5876
2016-08-15 08:00:00,0.0,0.0,291.59,0,5284
2016-08-15 09:00:00,0.0,0.0,293.63,0,4322
2016-08-15 10:00:00,0.0,0.0,296.41,0,4201
2016-08-15 11:00:00,0.0,0.0,297.63,0,4344
2016-08-15 12:00:00,0.0,0.0,298.81,0,4510
2016-08-15 13:00:00,0.0,0.0,300.27,0,4800
2016-08-15 14:00:00,0.0,0.0,300.27,8,4730
2016-08-15 15:00:00,0.0,0.0,300.23,8,5014
2016-08-15 16:00:00,0.0,0.0,299.13,8,5982
2016-08-15 17:00:00,0.0,0.0,298.67,24,5421
2016-08-15 18:00:00,0.0,0.0,298.53,24,3903
2016-08-15 19:00:00,0.0,0.0,297.28,24,2900
2016-08-15 20:00:00,0.0,0.0,295.81,24,2605
2016-08-15 21:00:00,0.0,0.0,294.13,0,2132
2016-08-15 22:00:00,0.0,0.0,293.86,0,1545
2016-08-15 23:00:00,0.0,0.0,293.39,0,971
2016-08-16 00:00:00,0.0,0.0,292.84,0,637
2016-08-16 01:00:00,0.0,0.0,292.37,0,406
2016-08-16 02:00:00,0.0,0.0,292.84,12,271
2016-08-16 03:00:00,0.0,0.0,292.64,12,349
2016-08-16 04:00:00,0.0,0.0,291.93,12,824
2016-08-16 05:00:00,0.0,0.0,291.96,32,2908
2016-08-16 06:00:00,0.0,0.0,291.81,32,5291
2016-08-16 07:00:00,0.0,0.0,292.16,32,5969
2016-08-16 08:00:00,0.0,0.0,293.69,48,5373
2016-08-16 09:00:00,0.0,0.0,296.26,48,4759
2016-08-16 10:00:00,0.0,0.0,297.7,48,4454
2016-08-16 11:00:00,0.0,0.0,300.23,0,4553
2016-08-16 12:00:00,0.0,0.0,301.14,0,4646
2016-08-16 13:00:00,0.0,0.0,300.7,0,4514
2016-08-16 14:00:00,0.0,0.0,300.51,0,4838
2016-08-16 15:00:00,0.0,0.0,300.44,0,5254
2016-08-16 16:00:00,4.06,0.0,298.88,0,5860
2016-08-16 17:00:00,31.75,0.0,297.71,0,4913
2016-08-16 18:00:00,0.28,0.0,296.15,0,3881
2016-08-16 19:00:00,3.05,0.0,294.08,0,2703
2016-08-16 20:00:00,0.0,0.0,292.38,0,2445
2016-08-16 21:00:00,0.0,0.0,291.94,0,2178
2016-08-16 22:00:00,0.0,0.0,291.35,0,1718
2016-08-16 23:00:00,0.0,0.0,290.8,0,1086
2016-08-17 00:00:00,0.0,0.0,290.91,0,740
2016-08-17 01:00:00,0.0,0.0,290.23,0,530
2016-08-17 02:00:00,0.0,0.0,290.2,0,392
2016-08-17 03:00:00,0.9,0.0,290.4,0,393
2016-08-17 04:00:00,0.0,0.0,289.7,0,925
2016-08-17 05:00:00,0.0,0.0,289.5,0,2841
2016-08-17 06:00:00,0.0,0.0,288.99,0,5420
2016-08-17 07:00:00,0.0,0.0,288.78,0,5657
2016-08-17 08:00:00,0.0,0.0,291.62,0,5853
2016-08-17 09:00:00,0.0,0.0,293.24,0,4681
2016-08-17 10:00:00,0.25,0.0,295.02,0,4154
2016-08-17 11:00:00,0.0,0.0,297.65,0,4484
2016-08-17 12:00:00,0.0,0.0,300.02,0,4738
2016-08-17 13:00:00,0.0,0.0,301.22,0,4584
2016-08-17 14:00:00,0.0,0.0,302.04,0,5123
2016-08-17 15:00:00,0.0,0.0,303.02,0,5219
2016-08-17 16:00:00,0.0,0.0,302.68,0,6104
2016-08-17 17:00:00,0.0,0.0,301.4,8,5382
2016-08-17 18:00:00,0.0,0.0,300.93,8,4084
2016-08-17 19:00:00,0.0,0.0,299.38,8,3091
2016-08-17 20:00:00,0.0,0.0,297.67,8,2870
2016-08-17 21:00:00,0.0,0.0,295.82,0,2486
2016-08-17 22:00:00,0.0,0.0,294.24,0,1689
2016-08-17 23:00:00,0.0,0.0,293.3,0,1149
2016-08-18 00:00:00,0.0,0.0,292.7,0,620
2016-08-18 01:00:00,0.0,0.0,292.35,0,387
2016-08-18 02:00:00,0.0,0.0,292.19,0,314
2016-08-18 03:00:00,2.79,0.0,291.89,20,396
2016-08-18 04:00:00,0.0,0.0,291.53,20,860
2016-08-18 05:00:00,0.0,0.0,291.37,0,2782
2016-08-18 06:00:00,0.0,0.0,291.22,0,5171
2016-08-18 07:00:00,0.25,0.0,291.8,0,5906
2016-08-18 08:00:00,0.0,0.0,294.03,0,5386
2016-08-18 09:00:00,0.0,0.0,296.15,0,4638
2016-08-18 10:00:00,0.0,0.0,298.18,0,4416
2016-08-18 11:00:00,0.0,0.0,299.47,0,4729
2016-08-18 12:00:00,0.0,0.0,299.37,0,4767
2016-08-18 13:00:00,0.3,0.0,298.68,0,4144
2016-08-18 14:00:00,0.0,0.0,298.07,8,4725
2016-08-18 15:00:00,0.0,0.0,298.25,8,5343
2016-08-18 16:00:00,0.25,0.0,297.19,8,6021
2016-08-18 17:00:00,0.28,0.0,296.09,12,5800
2016-08-18 18:00:00,0.25,0.0,296.18,12,4522
2016-08-18 19:00:00,0.0,0.0,295.66,12,3093
2016-08-18 20:00:00,0.0,0.0,294.88,12,2670
2016-08-18 21:00:00,0.25,0.0,294.52,24,2403
2016-08-18 22:00:00,1.27,0.0,294.05,24,1877
2016-08-18 23:00:00,0.76,0.0,293.96,24,1169
2016-08-19 00:00:00,0.25,0.0,294.05,32,922
2016-08-19 01:00:00,0.0,0.0,293.93,32,617
2016-08-19 02:00:00,0.0,0.0,293.84,32,556
2016-08-19 03:00:00,5.41,0.0,292.16,56,526
2016-08-19 04:00:00,2.2,0.0,291.99,56,853
2016-08-19 05:00:00,0.76,0.0,292.16,56,2521
2016-08-19 06:00:00,0.0,0.0,291.82,76,4740
2016-08-19 07:00:00,1.27,0.0,291.7,76,5800
2016-08-19 08:00:00,0.0,0.0,292.0,76,4986
2016-08-19 09:00:00,0.0,0.0,292.27,92,4623
2016-08-19 10:00:00,0.0,0.0,292.93,92,4384
2016-08-19 11:00:00,0.0,0.0,293.92,76,4881
2016-08-19 12:00:00,0.0,0.0,295.07,80,5330
2016-08-19 13:00:00,0.0,0.0,296.06,80,4926
2016-08-19 14:00:00,0.0,0.0,297.41,80,5347
2016-08-19 15:00:00,0.0,0.0,296.49,80,5631
2016-08-19 16:00:00,0.0,0.0,296.24,80,6128
2016-08-19 17:00:00,0.0,0.0,295.6,80,5259
2016-08-19 18:00:00,0.25,0.0,294.24,92,4065
2016-08-19 19:00:00,0.51,0.0,292.83,92,3258
2016-08-19 20:00:00,1.02,0.0,291.72,92,3052
2016-08-19 21:00:00,0.76,0.0,291.08,92,2718
2016-08-19 22:00:00,0.25,0.0,290.53,92,2407
2016-08-19 23:00:00,0.25,0.0,290.59,92,1887
2016-08-20 00:00:00,0.0,0.0,290.5,100,1192
2016-08-20 01:00:00,0.0,0.0,290.62,100,772
2016-08-20 02:00:00,0.0,0.0,290.37,100,588
2016-08-20 03:00:00,0.0,0.0,290.16,92,400
2016-08-20 04:00:00,0.0,0.0,290.16,92,440
2016-08-20 05:00:00,0.0,0.0,289.82,92,747
2016-08-20 06:00:00,0.0,0.0,289.73,92,1206
2016-08-20 07:00:00,0.0,0.0,289.37,92,1814
2016-08-20 08:00:00,1.41,0.0,288.48,92,2334
2016-08-20 09:00:00,1.78,0.0,287.95,92,3005
2016-08-20 10:00:00,0.51,0.0,288.5,92,3294
2016-08-20 11:00:00,0.0,0.0,289.56,75,3924
2016-08-20 11:00:00,0.0,0.0,289.56,75,3924
2016-08-20 11:00:00,0.0,0.0,289.56,75,3924
2016-08-20 12:00:00,0.7,0.0,290.14,40,4165
2016-08-20 13:00:00,0.25,0.0,290.69,90,4154
2016-08-20 13:00:00,0.25,0.0,290.69,90,4154
2016-08-20 14:00:00,0.28,0.0,290.87,75,4399
2016-08-20 15:00:00,0.0,0.0,290.51,76,4788
2016-08-20 15:00:00,0.0,0.0,290.51,76,4788
2016-08-20 16:00:00,0.0,0.0,290.93,75,4489
2016-08-20 17:00:00,2.79,0.0,291.64,75,4188
2016-08-20 17:00:00,2.79,0.0,291.64,75,4188
2016-08-20 18:00:00,0.0,0.0,291.08,75,3607
2016-08-20 19:00:00,0.51,0.0,290.49,75,3180
2016-08-20 20:00:00,0.0,0.0,289.37,40,2934
2016-08-20 21:00:00,0.0,0.0,288.71,1,3014
2016-08-20 22:00:00,0.0,0.0,288.32,1,2602
2016-08-20 23:00:00,0.0,0.0,288.08,20,2338
2016-08-21 00:00:00,0.0,0.0,287.86,1,1524
2016-08-21 01:00:00,0.0,0.0,288.21,90,1145
2016-08-21 02:00:00,0.0,0.0,288.03,90,681
